date,ville,lat,lon,zone,temperature_moy,temperature_max,temperature_min,pluie_jour,humidite_air,vent_moy,rayonnement_solaire,point_rosee,pluie_7j,pluie_14j,mois,annee,saison,etp,humidite_sol,type_sol,ph_sol,culture,stade,culture_enc,stade_enc,saison_enc,zone_enc,irrigation
2022-12-31,N'Djamena,12.11,15.05,sahelienne,22.13,32.57,12.82,0.0,23.2,3.59,19.78,-1.08,0.0,0.0,12,2022,seche,3.2937994033620512,17.798459423317958,2,6.947296017663366,Mil,Repos,3,3,2,0,1
2023-01-01,N'Djamena,12.11,15.05,sahelienne,23.04,32.73,14.36,0.0,24.2,4.34,18.55,0.97,0.0,0.0,1,2023,seche,3.0469983891577,10.234634873946812,2,6.706437977613153,Mil,Repos,3,3,2,0,1
2023-01-02,N'Djamena,12.11,15.05,sahelienne,23.29,32.69,15.29,0.0,28.74,4.16,19.33,3.64,0.0,0.0,1,2023,seche,3.109070847219871,12.418377143677919,2,7.9994283426302655,Mil,Repos,3,3,2,0,1
2023-01-03,N'Djamena,12.11,15.05,sahelienne,23.52,32.4,15.89,0.0,28.25,3.95,18.72,3.56,0.0,0.0,1,2023,seche,2.9493593687767987,21.621586724476064,2,6.720796452429187,Mil,Repos,3,3,2,0,1
2023-01-04,N'Djamena,12.11,15.05,sahelienne,23.92,33.42,16.0,0.0,28.11,4.44,20.41,3.69,0.0,0.0,1,2023,seche,3.335027189278316,16.38639848119605,2,6.9729913198145,Mil,Repos,3,3,2,0,1
2023-01-05,N'Djamena,12.11,15.05,sahelienne,23.84,33.7,15.71,0.0,26.04,4.18,21.39,2.35,0.0,0.0,1,2023,seche,3.545072213141304,5.0,2,7.820212178851559,Mil,Repos,3,3,2,0,0
2023-01-06,N'Djamena,12.11,15.05,sahelienne,23.41,33.49,15.26,0.0,23.78,4.37,20.7,0.7,0.0,0.0,1,2023,seche,3.4178601883695765,8.165021221878812,0,6.7165780411978275,Sorgho,Repos,4,3,2,0,1
2023-01-07,N'Djamena,12.11,15.05,sahelienne,22.78,33.62,13.95,0.0,23.36,3.55,21.56,-0.57,0.0,0.0,1,2023,seche,3.6412540298552893,21.827350144221317,2,7.204291957930597,Mil,Repos,3,3,2,0,0
2023-01-08,N'Djamena,12.11,15.05,sahelienne,22.48,33.02,13.93,0.0,21.51,3.35,20.47,-2.11,0.0,0.0,1,2023,seche,3.3806348786192895,18.142599027350983,0,7.963535196049205,Mil,Repos,3,3,2,0,1
2023-01-09,N'Djamena,12.11,15.05,sahelienne,23.32,34.04,13.91,0.0,18.62,3.57,21.01,-3.31,0.0,0.0,1,2023,seche,3.6373831024752876,27.236949007669992,2,6.8709327244486085,Sorgho,Repos,4,3,2,0,1
2023-01-10,N'Djamena,12.11,15.05,sahelienne,22.94,32.75,15.02,0.0,21.96,3.89,19.6,-1.07,0.0,0.0,1,2023,seche,3.1551460182301843,26.778533158093083,0,7.554587325454374,Arachide,Repos,0,3,2,0,0
2023-01-11,N'Djamena,12.11,15.05,sahelienne,22.51,32.51,14.4,0.0,22.45,3.8,20.48,-1.12,0.0,0.0,1,2023,seche,3.2967800596311054,12.604284088972458,2,6.620059472563671,Sorgho,Repos,4,3,2,0,1
2023-01-12,N'Djamena,12.11,15.05,sahelienne,22.54,32.28,14.24,0.0,21.57,3.88,21.48,-1.42,0.0,0.0,1,2023,seche,3.4536349975776965,32.52266463548642,2,7.401307911872432,Mil,Repos,3,3,2,0,0
2023-01-13,N'Djamena,12.11,15.05,sahelienne,23.28,33.07,14.67,0.0,20.47,3.53,21.02,-1.43,0.0,0.0,1,2023,seche,3.4758422445846597,15.171357688963376,2,7.008574299648235,Mil,Repos,3,3,2,0,1
2023-01-14,N'Djamena,12.11,15.05,sahelienne,23.6,33.68,15.04,0.0,19.16,3.7,20.31,-1.9,0.0,0.0,1,2023,seche,3.4066005926903227,8.261320259136822,2,7.549346798040903,Arachide,Repos,0,3,2,0,1
2023-01-15,N'Djamena,12.11,15.05,sahelienne,23.65,33.52,14.94,0.0,19.62,3.84,22.08,-1.54,0.0,0.0,1,2023,seche,3.701983322182284,10.564520938625959,2,7.1493350081529154,Mil,Repos,3,3,2,0,1
2023-01-16,N'Djamena,12.11,15.05,sahelienne,24.12,33.91,15.65,0.0,23.21,3.62,20.8,1.19,0.0,0.0,1,2023,seche,3.4964151602633624,5.0,2,6.94849796983199,Mil,Repos,3,3,2,0,0
2023-01-17,N'Djamena,12.11,15.05,sahelienne,24.26,32.94,17.24,0.0,21.41,3.9,17.98,0.1,0.0,0.0,1,2023,seche,2.811879988992909,26.249133057744967,0,7.319011828001275,Mil,Repos,3,3,2,0,0
2023-01-18,N'Djamena,12.11,15.05,sahelienne,25.02,34.71,17.08,0.0,21.44,3.34,21.63,0.53,0.0,0.0,1,2023,seche,3.649365295050126,26.163333923307043,2,6.7095303693810795,Mil,Repos,3,3,2,0,1
2023-01-19,N'Djamena,12.11,15.05,sahelienne,25.69,35.93,16.85,0.0,22.27,3.08,22.83,1.49,0.0,0.0,1,2023,seche,4.069794714710294,7.891447928306754,0,7.72164795597277,Sorgho,Repos,4,3,2,0,1
2023-01-20,N'Djamena,12.11,15.05,sahelienne,25.45,35.31,16.86,0.0,20.91,3.5,22.88,0.29,0.0,0.0,1,2023,seche,3.9886719245625004,13.40480998132666,2,7.626064087972412,Mil,Repos,3,3,2,0,1
2023-01-21,N'Djamena,12.11,15.05,sahelienne,25.43,35.43,16.6,0.0,20.5,3.11,22.86,-0.01,0.0,0.0,1,2023,seche,4.024154262828965,15.669252808788043,2,7.317452257360252,Mil,Repos,3,3,2,0,1
2023-01-22,N'Djamena,12.11,15.05,sahelienne,25.4,35.51,16.47,0.0,19.52,2.94,22.29,-0.71,0.0,0.0,1,2023,seche,3.9428956767328116,8.277528635005204,2,7.050572451946092,Mil,Repos,3,3,2,0,1
2023-01-23,N'Djamena,12.11,15.05,sahelienne,26.17,36.69,16.7,0.0,17.34,3.15,20.62,-1.5,0.0,0.0,1,2023,seche,3.803991367704944,5.0,2,7.872839241033933,Mil,Repos,3,3,2,0,1
2023-01-24,N'Djamena,12.11,15.05,sahelienne,27.09,37.61,17.87,0.0,16.26,3.75,21.95,-1.78,0.0,0.0,1,2023,seche,4.108144425959872,13.527496773561618,2,7.45168759999612,Arachide,Repos,0,3,2,0,1
2023-01-25,N'Djamena,12.11,15.05,sahelienne,26.82,37.3,17.76,0.0,13.07,3.62,22.77,-5.05,0.0,0.0,1,2023,seche,4.214469113336298,12.752443993785272,2,6.9272001986172755,Sorgho,Repos,4,3,2,0,1
2023-01-26,N'Djamena,12.11,15.05,sahelienne,27.27,38.54,17.42,0.0,12.8,2.84,22.32,-4.61,0.0,0.0,1,2023,seche,4.338271266245651,12.281121313078573,2,7.710062913033859,Arachide,Repos,0,3,2,0,1
2023-01-27,N'Djamena,12.11,15.05,sahelienne,27.96,38.6,18.57,0.0,15.48,2.58,21.17,-1.64,0.0,0.0,1,2023,seche,4.068509623143282,16.559012438206754,2,7.452529552598994,Sorgho,Repos,4,3,2,0,1
2023-01-28,N'Djamena,12.11,15.05,sahelienne,29.43,39.52,20.46,0.0,15.7,2.34,22.08,-0.2,0.0,0.0,1,2023,seche,4.272346439698761,25.006637609681945,2,6.690518924820263,Mil,Repos,3,3,2,0,1
2023-01-29,N'Djamena,12.11,15.05,sahelienne,30.48,40.48,21.35,0.0,15.37,2.37,21.52,0.45,0.0,0.0,1,2023,seche,4.264371307208223,12.878350962157917,2,6.671349866913095,Mil,Repos,3,3,2,0,1
2023-01-30,N'Djamena,12.11,15.05,sahelienne,30.03,40.01,21.94,0.0,18.7,2.55,22.3,2.59,0.0,0.0,1,2023,seche,4.2547330743943235,16.19310099104954,2,7.907157529150455,Sorgho,Repos,4,3,2,0,1
2023-01-31,N'Djamena,12.11,15.05,sahelienne,29.49,39.55,21.01,0.0,16.93,3.78,22.54,0.74,0.0,0.0,1,2023,seche,4.306912907479976,20.08809366621455,2,6.931867971685916,Sorgho,Repos,4,3,2,0,0
2023-02-01,N'Djamena,12.11,15.05,sahelienne,28.8,38.61,20.96,0.0,17.8,4.63,21.7,1.16,0.0,0.0,2,2023,seche,3.9866306787437193,18.87900048558924,2,7.495223898982161,Sorgho,Repos,4,3,2,0,1
2023-02-02,N'Djamena,12.11,15.05,sahelienne,27.59,37.3,19.52,0.0,19.52,4.37,22.19,1.47,0.0,0.0,2,2023,seche,3.985394915487317,10.699035328865106,2,6.554650809601116,Arachide,Repos,0,3,2,0,1
2023-02-03,N'Djamena,12.11,15.05,sahelienne,28.14,37.72,19.87,0.0,20.28,3.85,22.06,2.53,0.0,0.0,2,2023,seche,4.01794149103879,15.674639861798251,2,7.3347529052081715,Mil,Repos,3,3,2,0,1
2023-02-04,N'Djamena,12.11,15.05,sahelienne,27.94,37.46,19.91,0.0,19.14,4.02,21.67,1.27,0.0,0.0,2,2023,seche,3.8965623607565893,18.832778741183375,2,6.846692956676517,Arachide,Repos,0,3,2,0,1
2023-02-05,N'Djamena,12.11,15.05,sahelienne,27.53,37.36,18.57,0.0,16.34,3.87,23.48,-1.25,0.0,0.0,2,2023,seche,4.3294746469318595,7.101540637424557,2,6.709439404035435,Mil,Repos,3,3,2,0,1
2023-02-06,N'Djamena,12.11,15.05,sahelienne,27.64,36.55,19.51,0.0,17.06,4.32,22.81,-0.39,0.0,0.0,2,2023,seche,4.0150078830027045,23.844773075575556,2,7.660254688451392,Arachide,Repos,0,3,2,0,1
2023-02-07,N'Djamena,12.11,15.05,sahelienne,26.96,37.41,18.26,0.0,17.2,4.45,23.25,-1.19,0.0,0.0,2,2023,seche,4.273516876262058,25.021122336498777,0,7.714313985409342,Mil,Repos,3,3,2,0,1
2023-02-08,N'Djamena,12.11,15.05,sahelienne,26.85,37.43,17.76,0.0,16.85,4.7,23.47,-1.24,0.0,0.0,2,2023,seche,4.361388076055153,9.940538211888544,2,7.572818350799817,Sorgho,Repos,4,3,2,0,1
2023-02-09,N'Djamena,12.11,15.05,sahelienne,26.76,37.61,17.58,0.0,13.62,3.68,24.6,-4.69,0.0,0.0,2,2023,seche,4.603718528845235,16.355690128437182,2,6.5167802677122815,Sorgho,Repos,4,3,2,0,1
2023-02-10,N'Djamena,12.11,15.05,sahelienne,26.22,37.68,16.67,0.0,9.88,3.46,24.94,-8.65,0.0,0.0,2,2023,seche,4.722234096545902,19.495947796697223,0,6.927363823464926,Arachide,Repos,0,3,2,0,1
2023-02-11,N'Djamena,12.11,15.05,sahelienne,26.23,37.63,16.26,0.0,10.18,3.89,24.44,-8.44,0.0,0.0,2,2023,seche,4.668099960162417,11.180700905698732,2,7.041441899654746,Mil,Repos,3,3,2,0,0
2023-02-12,N'Djamena,12.11,15.05,sahelienne,26.03,36.58,17.2,0.0,14.4,4.76,23.07,-3.97,0.0,0.0,2,2023,seche,4.177187316366775,18.37129691981666,2,7.5362753357774475,Mil,Repos,3,3,2,0,0
2023-02-13,N'Djamena,12.11,15.05,sahelienne,26.06,36.03,17.66,0.0,17.33,5.06,23.55,-1.42,0.0,0.0,2,2023,seche,4.154340754078312,16.14278938404516,2,7.633315522514168,Sorgho,Repos,4,3,2,0,1
2023-02-14,N'Djamena,12.11,15.05,sahelienne,25.06,33.88,17.86,0.0,19.18,4.85,22.51,-0.6,0.0,0.0,2,2023,seche,3.623655616694008,5.0,2,7.441782383041869,Sorgho,Repos,4,3,2,0,0
2023-02-15,N'Djamena,12.11,15.05,sahelienne,22.88,31.36,15.5,0.0,20.56,5.17,22.29,-1.3,0.0,0.0,2,2023,seche,3.3886803423359155,18.214129211849908,0,7.683632517107032,Mil,Repos,3,3,2,0,0
2023-02-16,N'Djamena,12.11,15.05,sahelienne,22.54,31.5,14.76,0.0,17.74,5.07,20.58,-3.51,0.0,0.0,2,2023,seche,3.1874764902121453,7.299003086102749,0,7.140949816729197,Mil,Repos,3,3,2,0,1
2023-02-17,N'Djamena,12.11,15.05,sahelienne,23.76,34.01,15.12,0.0,17.31,5.02,22.72,-2.96,0.0,0.0,2,2023,seche,3.8511270288046067,21.57441996163433,2,7.312767484755157,Mil,Repos,3,3,2,0,1
2023-02-18,N'Djamena,12.11,15.05,sahelienne,24.27,35.02,15.13,0.0,15.51,4.84,22.51,-4.12,0.0,0.0,2,2023,seche,3.9632676071252178,10.301522474062779,0,6.596375262615842,Arachide,Repos,0,3,2,0,0
2023-02-19,N'Djamena,12.11,15.05,sahelienne,24.78,35.2,15.75,0.0,14.81,4.49,24.3,-4.58,0.0,0.0,2,2023,seche,4.282128864667819,13.871001964371985,0,7.140744869818137,Arachide,Repos,0,3,2,0,0
2023-02-20,N'Djamena,12.11,15.05,sahelienne,26.1,37.18,16.91,0.0,13.99,4.22,23.54,-4.27,0.0,0.0,2,2023,seche,4.366021320943497,24.605952394126025,2,7.148949670244232,Arachide,Repos,0,3,2,0,1
2023-02-21,N'Djamena,12.11,15.05,sahelienne,26.97,38.13,17.68,0.0,15.34,3.67,24.07,-2.19,0.0,0.0,2,2023,seche,4.572964605077346,18.474671525701915,2,7.417280164352396,Mil,Repos,3,3,2,0,0
2023-02-22,N'Djamena,12.11,15.05,sahelienne,28.02,38.64,18.96,0.0,15.74,3.65,24.77,-1.16,0.0,0.0,2,2023,seche,4.724780504127001,7.443682562978183,2,7.066844529017475,Sorgho,Repos,4,3,2,0,1
2023-02-23,N'Djamena,12.11,15.05,sahelienne,28.48,38.45,19.7,0.0,14.86,3.63,24.79,-1.59,0.0,0.0,2,2023,seche,4.6618523257603135,7.895584004406414,0,6.857682480577229,Mil,Repos,3,3,2,0,0
2023-02-24,N'Djamena,12.11,15.05,sahelienne,28.47,38.7,19.27,0.0,14.96,3.06,25.52,-1.75,0.0,0.0,2,2023,seche,4.884325169066529,10.804880479633923,0,6.856394433890997,Sorgho,Repos,4,3,2,0,0
2023-02-25,N'Djamena,12.11,15.05,sahelienne,28.79,39.03,19.35,0.0,15.17,3.15,22.63,-1.47,0.0,0.0,2,2023,seche,4.38912359578315,17.76250858349666,2,6.700809342101835,Arachide,Repos,0,3,2,0,1
2023-02-26,N'Djamena,12.11,15.05,sahelienne,28.86,39.23,19.43,0.0,12.58,3.49,22.28,-3.95,0.0,0.0,2,2023,seche,4.340907336093624,17.508098704529377,2,7.551533975142377,Sorgho,Repos,4,3,2,0,1
2023-02-27,N'Djamena,12.11,15.05,sahelienne,29.42,39.76,19.58,0.0,10.91,3.86,24.1,-5.18,0.0,0.0,2,2023,seche,4.797241757966915,9.098283867359916,2,7.43385257158292,Arachide,Repos,0,3,2,0,1
2023-02-28,N'Djamena,12.11,15.05,sahelienne,30.66,40.77,21.29,0.0,11.24,4.39,20.55,-3.96,0.0,0.0,2,2023,seche,4.124560814114499,6.829533600699486,2,7.368874879910674,Mil,Repos,3,3,2,0,0
2023-03-01,N'Djamena,12.11,15.05,sahelienne,30.8,40.21,21.64,0.0,13.23,3.97,23.44,-1.54,0.0,0.0,3,2023,seche,4.606677690438463,16.97108383560084,2,7.296529443898155,Sorgho,Repos,4,3,2,0,0
2023-03-02,N'Djamena,12.11,15.05,sahelienne,32.19,41.84,23.73,0.0,12.95,4.48,25.51,-0.72,0.0,0.0,3,2023,seche,5.092614703656843,13.726979539468866,2,7.051306248299861,Mil,Repos,3,3,2,0,1
2023-03-03,N'Djamena,12.11,15.05,sahelienne,31.34,41.57,22.12,0.0,13.54,3.59,25.43,-1.09,0.0,0.0,3,2023,seche,5.171652246539188,30.100511212134162,2,7.653075299946096,Arachide,Repos,0,3,2,0,0
2023-03-04,N'Djamena,12.11,15.05,sahelienne,32.37,41.15,23.24,0.0,15.98,3.0,23.78,2.88,0.0,0.0,3,2023,seche,4.737963855989812,15.256225595941553,2,7.883036247608928,Sorgho,Repos,4,3,2,0,1
2023-03-05,N'Djamena,12.11,15.05,sahelienne,33.34,43.09,24.21,0.0,10.81,4.45,24.08,-2.22,0.0,0.0,3,2023,seche,5.021184740975051,27.699769793901922,2,7.159983783797645,Sorgho,Repos,4,3,2,0,1
2023-03-06,N'Djamena,12.11,15.05,sahelienne,33.29,42.8,24.66,0.0,10.32,4.93,22.79,-2.54,0.0,0.0,3,2023,seche,4.653576614343022,6.80731481326962,2,7.113632908920342,Sorgho,Repos,4,3,2,0,1
2023-03-07,N'Djamena,12.11,15.05,sahelienne,33.04,42.94,23.94,0.0,9.97,4.76,21.05,-3.08,0.0,0.0,3,2023,seche,4.377462573541756,5.0,2,6.74409133562668,Arachide,Repos,0,3,2,0,1
2023-03-08,N'Djamena,12.11,15.05,sahelienne,32.94,42.3,23.88,0.0,12.48,4.06,22.3,-0.75,0.0,0.0,3,2023,seche,4.557095584733816,7.159404072321259,0,7.506063207971025,Sorgho,Repos,4,3,2,0,1
2023-03-09,N'Djamena,12.11,15.05,sahelienne,33.11,41.65,24.69,0.0,13.86,4.09,21.34,1.73,0.0,0.0,3,2023,seche,4.19854135418272,23.323908470174263,2,7.33713839506672,Mil,Repos,3,3,2,0,1
2023-03-10,N'Djamena,12.11,15.05,sahelienne,31.95,39.17,26.08,0.0,11.54,5.3,19.77,-2.17,0.0,0.0,3,2023,seche,3.339316449224845,27.292711127854737,0,7.981996994356712,Arachide,Repos,0,3,2,0,0
2023-03-11,N'Djamena,12.11,15.05,sahelienne,30.61,39.38,22.8,0.0,10.18,4.85,21.87,-4.85,0.0,0.0,3,2023,seche,4.045424756839534,9.524743822331562,2,7.376484750154937,Sorgho,Repos,4,3,2,0,0
2023-03-12,N'Djamena,12.11,15.05,sahelienne,29.26,37.97,21.59,0.0,11.38,4.73,24.61,-4.3,0.0,0.0,3,2023,seche,4.398539378095184,11.776037791683097,2,6.932916299292334,Sorgho,Repos,4,3,2,0,1
2023-03-13,N'Djamena,12.11,15.05,sahelienne,28.78,38.02,21.66,0.0,11.07,3.55,26.05,-5.52,0.0,0.0,3,2023,seche,4.605606831207842,6.817133628512503,0,7.344410992591883,Sorgho,Repos,4,3,2,0,0
2023-03-14,N'Djamena,12.11,15.05,sahelienne,29.39,39.07,20.67,0.0,9.07,3.36,25.99,-7.23,0.0,0.0,3,2023,seche,4.936886780077168,5.0,2,7.977042849081617,Mil,Repos,3,3,2,0,1
2023-03-15,N'Djamena,12.11,15.05,sahelienne,29.01,39.03,19.64,0.0,11.31,3.41,24.72,-4.82,0.0,0.0,3,2023,seche,4.781498360406148,20.02888188443641,0,7.585002770036224,Arachide,Repos,0,3,2,0,1
2023-03-16,N'Djamena,12.11,15.05,sahelienne,29.4,38.67,21.04,0.0,12.07,3.41,24.89,-3.72,0.0,0.0,3,2023,seche,4.628934659819794,16.56114212073514,2,6.692865963154915,Sorgho,Repos,4,3,2,0,1
2023-03-17,N'Djamena,12.11,15.05,sahelienne,29.36,38.29,21.35,0.0,11.04,3.37,25.86,-4.75,0.0,0.0,3,2023,seche,4.710283197129294,15.073415878717128,2,7.0147439274979195,Mil,Repos,3,3,2,0,0
2023-03-18,N'Djamena,12.11,15.05,sahelienne,31.0,39.93,22.47,0.0,10.19,3.28,24.14,-4.19,0.0,0.0,3,2023,seche,4.619204680095773,5.19960423985634,2,6.948027441578854,Arachide,Repos,0,3,2,0,1
2023-03-19,N'Djamena,12.11,15.05,sahelienne,32.62,40.08,24.87,0.01,22.89,2.29,18.43,8.34,0.009999999999999782,0.010000000000014211,3,2023,seche,3.4007975782559994,26.485196772800624,2,7.785235668481125,Arachide,Repos,0,3,2,0,1
2023-03-20,N'Djamena,12.11,15.05,sahelienne,32.01,37.88,26.07,0.06,28.47,2.14,19.11,11.06,0.06999999999999978,0.0700000000000142,3,2023,seche,3.0696593048347656,11.515002833653687,2,7.416744272241811,Mil,Repos,3,3,2,0,0
2023-03-21,N'Djamena,12.11,15.05,sahelienne,32.33,38.56,25.96,7.4,30.48,1.77,19.63,12.03,7.47,7.470000000000015,3,2023,seche,3.2778666064574042,22.84388497371533,0,7.7151529943489985,Arachide,Repos,0,3,2,0,0
2023-03-22,N'Djamena,12.11,15.05,sahelienne,29.85,36.27,23.74,0.69,46.31,1.1,16.26,16.53,8.16,8.160000000000014,3,2023,seche,2.573635158463007,9.306070163286929,2,6.7643690801502165,Sorgho,Repos,4,3,2,0,1
2023-03-23,N'Djamena,12.11,15.05,sahelienne,32.11,39.31,25.82,0.0,39.41,1.43,23.12,14.89,8.16,8.160000000000014,3,2023,seche,3.9771262142650534,18.15432367265974,2,7.8620523574495245,Mil,Repos,3,3,2,0,1
2023-03-24,N'Djamena,12.11,15.05,sahelienne,32.36,40.1,24.88,0.0,22.63,3.58,25.9,7.25,8.16,8.160000000000014,3,2023,seche,4.756117958792119,21.527621193670086,2,6.587466495643403,Arachide,Repos,0,3,2,0,1
2023-03-25,N'Djamena,12.11,15.05,sahelienne,30.33,36.7,24.44,0.0,16.0,3.71,22.79,1.27,8.16,8.160000000000014,3,2023,seche,3.604071689518781,21.77752652637315,2,7.062255780681123,Mil,Repos,3,3,2,0,1
2023-03-26,N'Djamena,12.11,15.05,sahelienne,29.37,36.58,23.57,0.0,17.75,4.28,22.42,1.58,8.15,8.160000000000014,3,2023,seche,3.579547517187369,20.565039802656376,0,6.521223566429648,Sorgho,Repos,4,3,2,0,1
2023-03-27,N'Djamena,12.11,15.05,sahelienne,28.58,37.49,20.75,0.0,15.35,3.26,24.49,-1.23,8.09,8.160000000000014,3,2023,seche,4.360991652340917,22.91115744434141,0,6.776419241160461,Arachide,Repos,0,3,2,0,0
2023-03-28,N'Djamena,12.11,15.05,sahelienne,29.92,39.04,20.87,0.0,17.05,3.35,25.25,1.4,0.6899999999999991,8.160000000000014,3,2023,seche,4.819780721341892,7.465856807769272,2,7.943338798756147,Arachide,Repos,0,3,2,0,1
2023-03-29,N'Djamena,12.11,15.05,sahelienne,32.12,41.06,23.55,0.0,17.13,3.12,26.01,3.47,0.0,8.160000000000014,3,2023,seche,5.098541997656788,16.38160823807762,0,6.617742997085713,Mil,Repos,3,3,2,0,1
2023-03-30,N'Djamena,12.11,15.05,sahelienne,32.62,41.93,24.09,0.0,15.71,3.71,25.51,2.55,0.0,8.160000000000014,3,2023,seche,5.097987004758258,15.796303784361942,2,6.718109866057416,Mil,Repos,3,3,2,0,1
2023-03-31,N'Djamena,12.11,15.05,sahelienne,33.06,40.98,26.02,0.0,17.03,4.51,23.28,4.5,0.0,8.160000000000014,3,2023,seche,4.297472711952212,16.621708789365425,2,7.88727353936828,Mil,Repos,3,3,2,0,1
2023-04-01,N'Djamena,12.11,15.05,sahelienne,32.21,40.88,24.32,0.0,14.17,4.15,23.65,1.08,0.0,8.160000000000014,4,2023,seche,4.516543162655821,15.506416521234273,2,7.56526184590933,Mil,Repos,3,3,2,0,1
2023-04-02,N'Djamena,12.11,15.05,sahelienne,32.86,41.57,23.98,0.03,15.38,2.9,25.08,2.94,0.02999999999999911,8.180000000000016,4,2023,seche,5.000502358504083,6.104010582606216,0,7.11044661296251,Arachide,Repos,0,3,2,0,0
2023-04-03,N'Djamena,12.11,15.05,sahelienne,33.08,40.97,26.05,0.0,14.02,3.3,26.04,1.73,0.02999999999999911,8.120000000000015,4,2023,seche,4.802423916873767,5.791901735237182,2,6.603148726082502,Arachide,Repos,0,3,2,0,1
2023-04-04,N'Djamena,12.11,15.05,sahelienne,33.12,41.48,24.85,1.11,14.58,3.2,22.41,2.05,1.1399999999999992,1.8300000000000143,4,2023,seche,4.366810794985184,5.0,0,7.677558438618866,Sorgho,Repos,4,3,2,0,1
2023-04-05,N'Djamena,12.11,15.05,sahelienne,33.74,42.88,26.13,0.0,14.35,3.47,25.28,2.06,1.1399999999999992,1.1400000000000143,4,2023,seche,5.003995248247593,21.349741568917082,2,7.239089908213484,Arachide,Repos,0,3,2,0,1
2023-04-06,N'Djamena,12.11,15.05,sahelienne,34.84,43.87,25.33,0.0,15.18,3.21,25.15,3.54,1.1399999999999992,1.1400000000000143,4,2023,seche,5.3492972813830955,21.42060256814639,2,6.984525299485988,Mil,Repos,3,3,2,0,1
2023-04-07,N'Djamena,12.11,15.05,sahelienne,36.51,44.1,27.94,0.33,27.39,2.01,24.18,13.69,1.4699999999999993,1.4700000000000144,4,2023,seche,4.953871951097366,21.71335203855484,0,7.04112563821262,Arachide,Repos,0,3,2,0,1
2023-04-08,N'Djamena,12.11,15.05,sahelienne,37.61,43.61,31.12,0.0,24.83,1.5,22.96,13.58,1.4699999999999993,1.4700000000000144,4,2023,seche,4.21919164243749,17.956029737230164,0,7.257916306961755,Sorgho,Repos,4,3,2,0,1
2023-04-09,N'Djamena,12.11,15.05,sahelienne,37.08,43.91,29.11,0.0,28.41,1.38,25.15,14.07,1.4399999999999993,1.4700000000000144,4,2023,seche,4.982771237834698,5.0,0,7.326849234617249,Sorgho,Repos,4,3,2,0,1
2023-04-10,N'Djamena,12.11,15.05,sahelienne,36.27,43.83,29.37,0.0,24.65,3.27,23.33,11.69,1.4399999999999993,1.4700000000000144,4,2023,seche,4.5013548856881815,8.605026557503137,2,7.72714815630565,Mil,Repos,3,3,2,0,1
2023-04-11,N'Djamena,12.11,15.05,sahelienne,35.3,43.76,26.59,0.0,16.14,2.44,21.62,4.73,0.3299999999999991,1.4700000000000144,4,2023,seche,4.463991483631909,16.374407923151782,2,7.65755558310498,Mil,Repos,3,3,2,0,1
2023-04-12,N'Djamena,12.11,15.05,sahelienne,33.62,40.95,27.5,0.0,14.67,4.11,20.45,2.47,0.3299999999999991,1.4700000000000144,4,2023,seche,3.6188828626243983,16.13012601954257,2,7.650588037280313,Mil,Repos,3,3,2,0,1
2023-04-13,N'Djamena,12.11,15.05,sahelienne,32.6,41.64,24.49,0.0,11.62,4.02,23.61,-1.22,0.3299999999999991,1.4700000000000144,4,2023,seche,4.624306215976422,13.62226250793585,2,7.593946979480428,Mil,Repos,3,3,2,0,1
2023-04-14,N'Djamena,12.11,15.05,sahelienne,33.3,42.09,24.34,0.0,13.16,2.34,25.91,0.87,0.0,1.4700000000000144,4,2023,seche,5.234503456561909,17.582420420357728,2,7.636680372714517,Mil,Repos,3,3,2,0,1
2023-04-15,N'Djamena,12.11,15.05,sahelienne,33.72,42.16,25.13,0.0,13.07,2.87,21.52,0.96,0.0,1.4700000000000144,4,2023,seche,4.293519546939878,15.081561953796719,0,7.516402287792408,Sorgho,Repos,4,3,2,0,1
2023-04-16,N'Djamena,12.11,15.05,sahelienne,34.68,42.2,26.71,0.0,13.41,1.85,19.63,2.1,0.0,1.4400000000000144,4,2023,seche,3.804764965560075,15.845393258859533,0,7.80203521008222,Sorgho,Repos,4,3,2,0,1
2023-04-17,N'Djamena,12.11,15.05,sahelienne,34.68,41.39,26.91,0.0,11.67,1.93,22.44,0.26,0.0,1.4400000000000144,4,2023,seche,4.205222302020128,10.526542670175887,2,7.336181444159131,Mil,Repos,3,3,2,0,1
2023-04-18,N'Djamena,12.11,15.05,sahelienne,35.98,43.94,28.58,0.0,12.86,1.45,26.25,2.74,0.0,0.3300000000000142,4,2023,seche,5.19198838920214,21.87407690285113,0,7.281266389409652,Mil,Repos,3,3,2,0,0
2023-04-19,N'Djamena,12.11,15.05,sahelienne,36.31,44.37,26.99,0.0,17.42,1.54,24.35,6.95,0.0,0.3300000000000142,4,2023,seche,5.154533715295573,11.984598739237311,2,7.551943967958301,Arachide,Repos,0,3,2,0,1
2023-04-20,N'Djamena,12.11,15.05,sahelienne,37.38,44.01,31.58,0.0,26.15,2.01,24.75,13.98,0.0,0.3300000000000142,4,2023,seche,4.518356176537432,5.685456418855615,0,6.749008959619663,Mil,Repos,3,3,2,0,1
2023-04-21,N'Djamena,12.11,15.05,sahelienne,36.35,44.08,28.61,0.0,14.81,1.49,23.55,4.54,0.0,0.0,4,2023,seche,4.706765141423635,9.603006910268899,2,7.665427570752564,Mil,Repos,3,3,2,0,1
